CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O), NOS ÚLTIMOS 6 MESES;TER PELO MENOS 01 REGISTRO DE MEDIÇÃO DA PRESSÃO ARTERIAL, REALIZADO NOS ÚLTIMOS 6 MESES;TER PELO MENOS 02 VISITAS DOMICILIARES POR ACS/TACS, COM INTERVALO MÍNIMO DE 30 DIAS, REALIZADAS NOS ÚLTIMOS 12 MESES ;TER REALIZADO PELO MENOS 01 (UM) REGISTRO DE PESO E ALTURA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE HEMOGLOBINA GLICADA, SOLICITADA OU AVALIADA, NOS ÚLTIMOS 12 MESES;TER PELO MENOS 01 REGISTRO DE AVALIAÇÃO DOS PÉS, REALIZADO NOS ÚLTIMOS 15 MESES;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA PESSOAS COM DIABETES VINCULADAS À EQUIPE;NÚMERO TOTAL DE PESSOAS COM DIABETES VINCULADAS À EQUIPE;PONTUAÇÃO
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Fevereiro;Diabetes;196;179;181;17;159;0;12865;212;60,7
3834301;POSTO DE SAUDE RIACHAO;POSTO DE SAUDE;117161;PSF II ZONA RURAL;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Março;Diabetes;53;50;63;12;44;0;3910;69;56,7
7365691;UNIDADE BASICA DE SAUDE JOSE VALERIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1607219;PSF IV ZONA URBANO;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Março;Diabetes;84;77;78;38;68;0;5985;100;59,9
2409941;CENTRO DE SAUDE PADRE JOSE DANTAS CORTEZ;CENTRO DE SAUDE/UNIDADE BASICA;117153;PSF I ZONA URBANA;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Março;Diabetes;61;55;56;22;51;0;4260;69;61,7
2476223;USF CURRAIS NOVOS;CENTRO DE SAUDE/UNIDADE BASICA;110345;USF CURRAIS NOVOS;eSF;JARDIM DO SERIDÓ;4ª RS;Maio;Diabetes;100;62;110;8;50;0;6000;110;54,5
3749665;USF BANDEIRA BRANCA IV;CENTRO DE SAUDE/UNIDADE BASICA;110353;USF BANDEIRA BRANCA IV;eSF;JARDIM DO SERIDÓ;4ª RS;Maio;Diabetes;160;139;204;56;94;1;11630;206;56,5
3906817;USF JARDIM DE INFANCIA II;CENTRO DE SAUDE/UNIDADE BASICA;110388;USF JARDIM DE INFANCIA II;eSF;JARDIM DO SERIDÓ;4ª RS;Maio;Diabetes;110;65;144;14;62;0;7195;149;48,3
3758699;USF BAIXA DA BELEZA I;CENTRO DE SAUDE/UNIDADE BASICA;110361;USF BAIXA DA BELEZA I;eSF;JARDIM DO SERIDÓ;4ª RS;Maio;Diabetes;140;124;176;74;101;0;10805;183;59
7376588;USF ALTO BELA VISTA V;CENTRO DE SAUDE/UNIDADE BASICA;1497235;USF ALTO BELA VISTA V;eSF;JARDIM DO SERIDÓ;4ª RS;Maio;Diabetes;100;99;121;73;97;3;8500;123;69,1
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Outubro;Diabetes;148;163;120;201;121;7;13145;228;57,65
2475588;CENTRO DE SAUDE MANOEL P DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;117242;PSF/URB/RURAL;eSF;TIMBAÚBA DOS BATISTAS;4ª RS;Setembro;Diabetes;120;146;87;175;167;6;11990;215;55,77
3834301;POSTO DE SAUDE RIACHAO;POSTO DE SAUDE;117161;PSF II ZONA RURAL;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Setembro;Diabetes;83;81;30;95;65;1;6215;102;60,93
7365691;UNIDADE BASICA DE SAUDE JOSE VALERIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1607219;PSF IV ZONA URBANO;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Setembro;Diabetes;101;88;62;106;93;6;7875;125;63
2409941;CENTRO DE SAUDE PADRE JOSE DANTAS CORTEZ;CENTRO DE SAUDE/UNIDADE BASICA;117153;PSF I ZONA URBANA;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Setembro;Diabetes;74;71;38;76;75;3;5805;95;61,11
3834301;POSTO DE SAUDE RIACHAO;POSTO DE SAUDE;117161;PSF II ZONA RURAL;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Outubro;Diabetes;87;82;39;100;68;2;6605;105;62,9
7365691;UNIDADE BASICA DE SAUDE JOSE VALERIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1607219;PSF IV ZONA URBANO;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Outubro;Diabetes;101;91;75;110;94;10;8270;125;66,16
2409941;CENTRO DE SAUDE PADRE JOSE DANTAS CORTEZ;CENTRO DE SAUDE/UNIDADE BASICA;117153;PSF I ZONA URBANA;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Outubro;Diabetes;83;75;50;78;76;3;6280;101;62,18
2475766;CENTRO MUNICIPAL DE SAUDE SUELI LUCENA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;116815;PSF URB;eSF;SERRA NEGRA DO NORTE;4ª RS;Outubro;Diabetes;110;82;45;129;82;3;7960;130;61,23
4902157;UNIDADE BASICA DE SAUDE BAIRRO DA LIBERDADE;CENTRO DE SAUDE/UNIDADE BASICA;2491494;PSF LIBERDADE;eSF;SERRA NEGRA DO NORTE;4ª RS;Outubro;Diabetes;85;73;67;100;61;18;6985;101;69,16
2475782;POSTO DE SAUDE DE SAUDADE;POSTO DE SAUDE;116823;PSF RUR;eSF;SERRA NEGRA DO NORTE;4ª RS;Outubro;Diabetes;113;108;108;142;72;64;10380;144;72,08
2475820;UNIDADE BASICA DE SAUDE PAULINA BEZERRA DE FARIA MARIZ;CENTRO DE SAUDE/UNIDADE BASICA;116831;RURAL\URBANO;eSF;SERRA NEGRA DO NORTE;4ª RS;Outubro;Diabetes;90;93;65;93;88;46;8040;96;83,75
2475766;CENTRO MUNICIPAL DE SAUDE SUELI LUCENA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;116815;PSF URB;eSF;SERRA NEGRA DO NORTE;4ª RS;Setembro;Diabetes;113;80;36;135;82;2;7960;136;58,53
4902157;UNIDADE BASICA DE SAUDE BAIRRO DA LIBERDADE;CENTRO DE SAUDE/UNIDADE BASICA;2491494;PSF LIBERDADE;eSF;SERRA NEGRA DO NORTE;4ª RS;Setembro;Diabetes;68;58;45;89;49;0;5420;90;60,22
2475782;POSTO DE SAUDE DE SAUDADE;POSTO DE SAUDE;116823;PSF RUR;eSF;SERRA NEGRA DO NORTE;4ª RS;Setembro;Diabetes;122;113;113;151;61;46;10455;155;67,45
2475820;UNIDADE BASICA DE SAUDE PAULINA BEZERRA DE FARIA MARIZ;CENTRO DE SAUDE/UNIDADE BASICA;116831;RURAL\URBANO;eSF;SERRA NEGRA DO NORTE;4ª RS;Setembro;Diabetes;79;89;48;88;43;5;6115;93;65,75
6925154;UNIDADE BASICA DE SAUDE JOSEFA ALVES DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;116688;ESF-I;eSF;SÃO VICENTE;4ª RS;Setembro;Diabetes;149;115;49;158;115;1;10340;171;60,47
2475693;UNIDADE BASICA DE SAUDE BRIGIDA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;116653;ESF-III;eSF;SÃO VICENTE;4ª RS;Setembro;Diabetes;91;84;72;100;74;3;7315;100;73,15
6420419;UNIDADE BASICA DE SAUDE JOAO MARIA EVANGELISTA;CENTRO DE SAUDE/UNIDADE BASICA;116661;ESF-II;eSF;SÃO VICENTE;4ª RS;Setembro;Diabetes;120;108;52;128;99;2;8875;134;66,23
6925154;UNIDADE BASICA DE SAUDE JOSEFA ALVES DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;116688;ESF-I;eSF;SÃO VICENTE;4ª RS;Outubro;Diabetes;148;113;54;162;110;1;10370;173;59,94
2475693;UNIDADE BASICA DE SAUDE BRIGIDA RODRIGUES;CENTRO DE SAUDE/UNIDADE BASICA;116653;ESF-III;eSF;SÃO VICENTE;4ª RS;Outubro;Diabetes;94;90;75;101;78;3;7590;101;75,15
6420419;UNIDADE BASICA DE SAUDE JOAO MARIA EVANGELISTA;CENTRO DE SAUDE/UNIDADE BASICA;116661;ESF-II;eSF;SÃO VICENTE;4ª RS;Outubro;Diabetes;112;101;61;129;98;2;8750;136;64,34
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Outubro;Diabetes;219;200;163;248;152;78;18235;250;72,94
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Outubro;Diabetes;133;147;121;169;82;15;11515;174;66,18
3834301;POSTO DE SAUDE RIACHAO;POSTO DE SAUDE;117161;PSF II ZONA RURAL;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Abril;Diabetes;55;50;60;12;44;0;3890;69;56,4
7365691;UNIDADE BASICA DE SAUDE JOSE VALERIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1607219;PSF IV ZONA URBANO;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Abril;Diabetes;75;65;62;29;61;1;5080;83;61,2
2409941;CENTRO DE SAUDE PADRE JOSE DANTAS CORTEZ;CENTRO DE SAUDE/UNIDADE BASICA;117153;PSF I ZONA URBANA;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Abril;Diabetes;46;44;45;23;44;0;3485;58;60,1
2475839;CENTRO DE SAUDE MARIA FAUSTA DE MEDEIROS DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116319;PSF 1;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Setembro;Diabetes;217;195;151;249;154;63;17765;250;71,06
2476045;UNIDADE BASICA DE SAUDE GILSA SOUZA DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;116327;PSF 2;eSF;SÃO JOSÉ DO SERIDÓ;4ª RS;Setembro;Diabetes;138;145;113;169;93;11;11570;175;66,11
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Setembro;Diabetes;170;160;166;171;170;52;15040;174;86,44
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Setembro;Diabetes;208;202;200;210;196;175;19955;212;94,13
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Setembro;Diabetes;148;144;141;151;134;96;13705;154;88,99
2476169;PSF DRA NUBIA JUCA DANTAS;CENTRO DE SAUDE/UNIDADE BASICA;116017;PSF-02;eSF;SÃO JOÃO DO SABUGI;4ª RS;Outubro;Diabetes;169;161;169;175;172;96;15850;177;89,55
3014231;UBS MARIA SONIA DE MEDEIROS GALVAO E FERNANDES;CENTRO DE SAUDE/UNIDADE BASICA;116025;PSF-01;eSF;SÃO JOÃO DO SABUGI;4ª RS;Outubro;Diabetes;210;206;204;214;201;182;20375;215;94,77
6676162;PSF COMUNIDADES RURAIS;CENTRO DE SAUDE/UNIDADE BASICA;1525921;PSF-03;eSF;SÃO JOÃO DO SABUGI;4ª RS;Outubro;Diabetes;146;143;141;150;131;96;13585;152;89,38
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Outubro;Diabetes;123;121;119;161;136;19;11605;162;71,64
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Outubro;Diabetes;207;200;179;253;198;99;19340;255;75,84
3011356;UNIDADE SAUDE JULIAO LOURENCO;CENTRO DE SAUDE/UNIDADE BASICA;1517406;PSF RURAL;eSF;SÃO FERNANDO;4ª RS;Setembro;Diabetes;127;126;112;163;137;20;11725;164;71,49
2476142;UNIDADE BASICA DE SAUDE INACIA DUARTE;CENTRO DE SAUDE/UNIDADE BASICA;115630;PSF;eSF;SÃO FERNANDO;4ª RS;Setembro;Diabetes;204;196;155;248;198;69;18310;253;72,37
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Setembro;Diabetes;158;135;49;186;131;1;11620;186;62,47
5543959;UNIDADE SAUDE DA FAMILIA DE SANTANA DO SERIDO;CENTRO DE SAUDE/UNIDADE BASICA;115479;PSF;eSF;SANTANA DO SERIDÓ;4ª RS;Outubro;Diabetes;158;134;52;188;132;1;11705;188;62,26
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;68;64;49;84;50;1;5500;88;62,5
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;54;63;55;74;52;1;5125;74;69,26
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;77;70;63;81;73;13;6445;84;76,73
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;113;93;100;133;78;39;9570;135;70,89
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;56;54;55;69;28;5;4630;70;66,14
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;53;46;43;60;37;3;4195;60;69,92
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Outubro;Diabetes;183;149;79;196;95;0;12425;208;59,74
2476339;UNIDADE DE SAUDE DA FAMILIA DE SANTA TEREZA;CENTRO DE SAUDE/UNIDADE BASICA;115428;USF SANTA TEREZA;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;68;62;48;82;48;1;5385;86;62,62
4014197;UNIDADE DE SAUDE DA FAMILIA DE SAO JOSE DA PASSAGEM;CENTRO DE SAUDE/UNIDADE BASICA;115436;USF SAO JOSE DA PASSAGEM;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;59;62;50;73;48;0;5040;74;68,11
2476312;UNIDADE DE SAUDE DA FAMILIA COROAS LIMPAS;CENTRO DE SAUDE/UNIDADE BASICA;115401;USF COROAS LIMPAS;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;79;67;63;75;67;9;6170;81;76,17
8015228;UNIDADE DE SAUDE DA FAMILIA DE SANTA LUZIA;CENTRO DE SAUDE/UNIDADE BASICA;115444;USF SANTA LUZIA;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;108;93;97;127;74;26;9050;129;70,16
2476304;UNIDADE DE SAUDE DA FAMILIA ACAUA;CENTRO DE SAUDE/UNIDADE BASICA;115398;USF ACAUA;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;56;59;55;69;30;4;4720;70;67,43
2476282;UNIDADE DE SAUDE DA FAMILIA DE BARAO SERRA BRANCA;CENTRO DE SAUDE/UNIDADE BASICA;115371;USF BARAO DE SERRA BRANCA;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;53;48;43;59;36;2;4175;59;70,76
8015236;UNIDADE DE SAUDE DA FAMILIA NOVA APARECIDA;CENTRO DE SAUDE/UNIDADE BASICA;115460;USF NOVA APARECIDA;eSF;SANTANA DO MATOS;4ª RS;Setembro;Diabetes;171;137;74;184;81;0;11480;195;58,87
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Setembro;Diabetes;95;82;34;152;75;6;7895;153;51,6
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Setembro;Diabetes;147;167;49;195;90;0;11430;198;57,73
3834301;POSTO DE SAUDE RIACHAO;POSTO DE SAUDE;117161;PSF II ZONA RURAL;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Maio;Diabetes;68;60;72;15;49;0;4660;81;57,5
7365691;UNIDADE BASICA DE SAUDE JOSE VALERIO DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1607219;PSF IV ZONA URBANO;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Maio;Diabetes;96;81;93;42;81;0;6840;109;62,8
2409941;CENTRO DE SAUDE PADRE JOSE DANTAS CORTEZ;CENTRO DE SAUDE/UNIDADE BASICA;117153;PSF I ZONA URBANA;eSF;TENENTE LAURENTINO CRUZ;4ª RS;Maio;Diabetes;65;59;65;28;60;0;4805;80;60,1
3953165;UNIDADE BASICA DE SAUDE PSF II;CENTRO DE SAUDE/UNIDADE BASICA;114081;UBS - PSF II;eSF;OURO BRANCO;4ª RS;Outubro;Diabetes;103;110;70;151;95;39;9790;152;64,41
2476363;MARIA DE LOURDES SILVA;CENTRO DE SAUDE/UNIDADE BASICA;114073;UBS MARIA DE LOURDES SILVA;eSF;OURO BRANCO;4ª RS;Outubro;Diabetes;146;167;64;197;88;0;11645;198;58,81
9397744;UNIDADE BASICA DE SAUDE LINDALVA MARIA DO NASCIMENTO BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;1640097;ESF JESUS MENINO - PSF VI;eSF;LAGOA NOVA;4ª RS;Outubro;Diabetes;143;133;119;142;131;71;12510;165;75,82
3708357;POSTO DE SAUDE BURACO DA LAGOA;CENTRO DE SAUDE/UNIDADE BASICA;110841;POSTO DE SAUDE BURACO DE LAGOA;eSF;LAGOA NOVA;4ª RS;Outubro;Diabetes;147;146;157;185;130;71;14200;197;72,08
2476401;POSTO DE SAUDE DE MANOEL DOMINGOS;CENTRO DE SAUDE/UNIDADE BASICA;110809;POSTO DE SAUDE MANOEL DOMINGOS;eSF;LAGOA NOVA;4ª RS;Outubro;Diabetes;131;110;118;119;85;36;10235;178;57,5
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110817;CENTRO DE SAUDE DE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Outubro;Diabetes;133;140;134;163;71;42;11725;171;68,57
2476436;POSTO DE SAUDE DE BAIXA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;110833;POSTO DE SAUDE BAIXA VERDE;eSF;LAGOA NOVA;4ª RS;Outubro;Diabetes;109;103;105;113;76;23;9045;135;67
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110825;CENTRO DE SAUDE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Outubro;Diabetes;138;124;118;126;102;50;11190;149;75,1
9397744;UNIDADE BASICA DE SAUDE LINDALVA MARIA DO NASCIMENTO BEZERRA;CENTRO DE SAUDE/UNIDADE BASICA;1640097;ESF JESUS MENINO - PSF VI;eSF;LAGOA NOVA;4ª RS;Setembro;Diabetes;143;133;119;129;127;55;11950;165;72,42
3708357;POSTO DE SAUDE BURACO DA LAGOA;CENTRO DE SAUDE/UNIDADE BASICA;110841;POSTO DE SAUDE BURACO DE LAGOA;eSF;LAGOA NOVA;4ª RS;Setembro;Diabetes;139;145;156;185;124;66;13845;198;69,92
2476401;POSTO DE SAUDE DE MANOEL DOMINGOS;CENTRO DE SAUDE/UNIDADE BASICA;110809;POSTO DE SAUDE MANOEL DOMINGOS;eSF;LAGOA NOVA;4ª RS;Setembro;Diabetes;134;107;107;115;74;32;9780;172;56,86
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110817;CENTRO DE SAUDE DE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Setembro;Diabetes;115;128;122;162;46;14;10190;173;58,9
2476436;POSTO DE SAUDE DE BAIXA VERDE;CENTRO DE SAUDE/UNIDADE BASICA;110833;POSTO DE SAUDE BAIXA VERDE;eSF;LAGOA NOVA;4ª RS;Setembro;Diabetes;104;90;94;106;50;8;7830;135;58
2476428;CENTRO DE SAUDE ABELARDO MACEDO;CENTRO DE SAUDE/UNIDADE BASICA;110825;CENTRO DE SAUDE LAGOA NOVA;eSF;LAGOA NOVA;4ª RS;Setembro;Diabetes;147;128;123;139;112;52;11945;166;71,96
3694429;UNIDADE SAUDE DA FAMILIA MARIA DAS GRACAS DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;110698;USF SANTA IZABEL;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;160;153;158;171;135;35;13835;179;77,29
2475960;UNIDADE DE SAUDE DA FAMILIA MARIA DA GLORIA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;110655;USF ESPINHEIRO;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;79;76;66;64;69;18;6295;86;73,2
2475863;UNIDADE BASICA DE SAUDE ENFERMEIRA LUCIA MAGNA LOPES;CENTRO DE SAUDE/UNIDADE BASICA;110612;UFS JANUNCIO AFONSO;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;168;125;103;168;124;11;12165;193;63,03
3536254;UNIDADE BASICA DE SAUDE VEREADOR ABRAAO LOPES DE SA;CENTRO DE SAUDE/UNIDADE BASICA;110671;USF RIACHAO;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;82;71;44;100;40;20;6265;101;62,03
3004988;UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA PACIFICO DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;110663;USF NOVO HORIZONTE;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;154;135;144;188;137;9;13215;189;69,92
2475871;UNIDADE BASICA DE SAUDE DA FAMILIA NOSSA SENHORA DA GUIA;CENTRO DE SAUDE/UNIDADE BASICA;110639;USF BOI SELADO;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;107;102;76;122;101;54;9575;128;74,8
7553315;UNIDADE BASICA DE SAUDE DA FAMILIA CICERA ALVES DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;1543830;USF NOVO RUMO;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;124;97;115;97;103;2;9175;136;67,46
2475928;UNIDADE SAUDE DA FAMILIA FRANCISCO PETRONILO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;110647;USF FREITAS;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;174;145;48;202;144;10;12725;207;61,47
2475855;UNIDADE DE SAUDE DA FAMILIA LINDALVA SUTERIO SILVA BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;110604;USF BARRA DE SANTANA;eSF;JUCURUTU;4ª RS;Setembro;Diabetes;65;57;50;60;42;22;5065;81;62,53
3694429;UNIDADE SAUDE DA FAMILIA MARIA DAS GRACAS DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;110698;USF SANTA IZABEL;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;161;150;157;172;134;42;13905;179;77,68
2475960;UNIDADE DE SAUDE DA FAMILIA MARIA DA GLORIA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;110655;USF ESPINHEIRO;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;82;75;70;66;70;25;6560;89;73,71
2475863;UNIDADE BASICA DE SAUDE ENFERMEIRA LUCIA MAGNA LOPES;CENTRO DE SAUDE/UNIDADE BASICA;110612;UFS JANUNCIO AFONSO;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;162;127;104;171;120;16;12165;195;62,38
3536254;UNIDADE BASICA DE SAUDE VEREADOR ABRAAO LOPES DE SA;CENTRO DE SAUDE/UNIDADE BASICA;110671;USF RIACHAO;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;84;74;63;104;61;45;7405;106;69,86
3004988;UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA PACIFICO DE MEDEIROS;CENTRO DE SAUDE/UNIDADE BASICA;110663;USF NOVO HORIZONTE;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;155;133;145;187;137;22;13395;189;70,87
2475871;UNIDADE BASICA DE SAUDE DA FAMILIA NOSSA SENHORA DA GUIA;CENTRO DE SAUDE/UNIDADE BASICA;110639;USF BOI SELADO;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;103;96;79;124;98;56;9475;127;74,61
7553315;UNIDADE BASICA DE SAUDE DA FAMILIA CICERA ALVES DA COSTA;CENTRO DE SAUDE/UNIDADE BASICA;1543830;USF NOVO RUMO;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;131;99;118;99;107;4;9520;139;68,49
2475928;UNIDADE SAUDE DA FAMILIA FRANCISCO PETRONILO DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;110647;USF FREITAS;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;173;142;53;206;149;11;12905;212;60,87
2475855;UNIDADE DE SAUDE DA FAMILIA LINDALVA SUTERIO SILVA BATISTA;CENTRO DE SAUDE/UNIDADE BASICA;110604;USF BARRA DE SANTANA;eSF;JUCURUTU;4ª RS;Outubro;Diabetes;69;63;56;61;47;22;5420;86;63,02
2476223;USF CURRAIS NOVOS;CENTRO DE SAUDE/UNIDADE BASICA;110345;USF CURRAIS NOVOS;eSF;JARDIM DO SERIDÓ;4ª RS;Outubro;Diabetes;103;70;56;113;71;23;7620;113;67,43
3749665;USF BANDEIRA BRANCA IV;CENTRO DE SAUDE/UNIDADE BASICA;110353;USF BANDEIRA BRANCA IV;eSF;JARDIM DO SERIDÓ;4ª RS;Outubro;Diabetes;177;168;156;217;129;51;15440;224;68,93
3906817;USF JARDIM DE INFANCIA II;CENTRO DE SAUDE/UNIDADE BASICA;110388;USF JARDIM DE INFANCIA II;eSF;JARDIM DO SERIDÓ;4ª RS;Outubro;Diabetes;122;92;39;150;79;1;8605;158;54,46
